[Sat Aug 17 13:19:50.552554 2019] [php7:notice] [pid 12624:tid 1988] [client 192.168.100.6:51611] PHP Notice:  Undefined variable: id in D:\\Xaamp\\htdocs\\sparkling\\cms\\superAdmin\\newsAdd.php on line 93, referer: http://192.168.100.8/cms/superAdmin/newsList.php
[Sat Aug 17 13:19:50.904716 2019] [php7:notice] [pid 12624:tid 1952] [client 192.168.100.11:49959] PHP Notice:  Undefined variable: id in D:\\Xaamp\\htdocs\\sparkling\\cms\\superAdmin\\newsAdd.php on line 93, referer: http://192.168.100.8/cms/superAdmin/newsList.php
[Sat Aug 17 13:34:37.189138 2019] [php7:notice] [pid 12624:tid 1952] [client 192.168.100.11:50016] PHP Notice:  Undefined variable: id in D:\\Xaamp\\htdocs\\sparkling\\cms\\superAdmin\\newsAdd.php on line 93, referer: http://192.168.100.8/cms/superAdmin/newsList.php
[Sat Aug 17 13:39:43.499076 2019] [php7:notice] [pid 12624:tid 1948] [client 192.168.100.11:50038] PHP Notice:  Undefined variable: id in D:\\Xaamp\\htdocs\\sparkling\\cms\\superAdmin\\newsAdd.php on line 93, referer: http://192.168.100.8/cms/superAdmin/newsList.php
[Sat Aug 17 13:42:09.779407 2019] [php7:notice] [pid 12624:tid 1992] [client 192.168.100.6:51795] PHP Notice:  Undefined variable: id in D:\\Xaamp\\htdocs\\sparkling\\cms\\superAdmin\\newsAdd.php on line 93, referer: http://192.168.100.8/cms/superAdmin/newsList.php
[Sat Aug 17 13:44:11.708548 2019] [php7:notice] [pid 12624:tid 1948] [client 192.168.100.11:50096] PHP Notice:  Undefined variable: id in D:\\Xaamp\\htdocs\\sparkling\\cms\\superAdmin\\newsAdd.php on line 93, referer: http://192.168.100.8/cms/superAdmin/newsList.php
[Sat Aug 17 13:56:34.333800 2019] [php7:notice] [pid 12624:tid 1996] [client 192.168.100.6:52074] PHP Notice:  Undefined variable: id in D:\\Xaamp\\htdocs\\sparkling\\cms\\superAdmin\\newsAdd.php on line 93, referer: http://192.168.100.8/cms/superAdmin/newsList.php
[Sat Aug 17 13:56:37.437073 2019] [php7:notice] [pid 12624:tid 1944] [client 192.168.100.11:50287] PHP Notice:  Undefined variable: id in D:\\Xaamp\\htdocs\\sparkling\\cms\\superAdmin\\newsAdd.php on line 93, referer: http://192.168.100.8/cms/superAdmin/newsList.php
[Sat Aug 17 14:14:37.888459 2019] [php7:notice] [pid 12624:tid 1952] [client 192.168.100.11:50403] PHP Notice:  Undefined variable: id in D:\\Xaamp\\htdocs\\sparkling\\cms\\superAdmin\\newsAdd.php on line 93, referer: http://192.168.100.8/cms/superAdmin/newsList.php
[Sat Aug 17 14:21:27.904706 2019] [php7:notice] [pid 12624:tid 1944] [client 192.168.100.11:50483] PHP Notice:  Undefined variable: id in D:\\Xaamp\\htdocs\\sparkling\\cms\\superAdmin\\newsAdd.php on line 93, referer: http://192.168.100.8/cms/superAdmin/newsList.php
[Sat Aug 17 14:24:35.971420 2019] [php7:notice] [pid 12624:tid 1988] [client 192.168.100.11:50519] PHP Notice:  Undefined variable: id in D:\\Xaamp\\htdocs\\sparkling\\cms\\superAdmin\\newsAdd.php on line 93, referer: http://192.168.100.8/cms/superAdmin/newsList.php
[Sat Aug 17 14:30:46.496556 2019] [php7:crit] [pid 12624:tid 1956] [client 192.168.100.11:50559] PHP Parse error:  syntax error, unexpected '<' in D:\\Xaamp\\htdocs\\sparkling\\redirect\\all_news.php on line 38, referer: http://192.168.100.8/redirect/news_and_events.php
[Sat Aug 17 14:30:49.607493 2019] [php7:crit] [pid 12624:tid 1952] [client 192.168.100.6:52484] PHP Parse error:  syntax error, unexpected '<' in D:\\Xaamp\\htdocs\\sparkling\\redirect\\all_news.php on line 38, referer: http://192.168.100.8/redirect/news_and_events.php
[Sat Aug 17 14:41:24.098521 2019] [php7:warn] [pid 12624:tid 1956] [client 192.168.100.11:50706] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in D:\\Xaamp\\htdocs\\sparkling\\redirect\\news_and_events.php on line 18, referer: http://192.168.100.8/redirect/all_news.php
[Sat Aug 17 14:41:24.098521 2019] [php7:warn] [pid 12624:tid 1956] [client 192.168.100.11:50706] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in D:\\Xaamp\\htdocs\\sparkling\\redirect\\news_and_events.php on line 18, referer: http://192.168.100.8/redirect/all_news.php
[Sat Aug 17 14:41:24.098521 2019] [php7:warn] [pid 12624:tid 1956] [client 192.168.100.11:50706] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in D:\\Xaamp\\htdocs\\sparkling\\redirect\\news_and_events.php on line 18, referer: http://192.168.100.8/redirect/all_news.php
[Sat Aug 17 14:41:24.099542 2019] [php7:warn] [pid 12624:tid 1956] [client 192.168.100.11:50706] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in D:\\Xaamp\\htdocs\\sparkling\\redirect\\news_and_events.php on line 18, referer: http://192.168.100.8/redirect/all_news.php
[Sat Aug 17 14:41:24.099542 2019] [php7:warn] [pid 12624:tid 1956] [client 192.168.100.11:50706] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in D:\\Xaamp\\htdocs\\sparkling\\redirect\\news_and_events.php on line 18, referer: http://192.168.100.8/redirect/all_news.php
[Sat Aug 17 14:41:24.099542 2019] [php7:warn] [pid 12624:tid 1956] [client 192.168.100.11:50706] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in D:\\Xaamp\\htdocs\\sparkling\\redirect\\news_and_events.php on line 18, referer: http://192.168.100.8/redirect/all_news.php
[Sat Aug 17 14:41:24.099542 2019] [php7:notice] [pid 12624:tid 1956] [client 192.168.100.11:50706] PHP Notice:  Trying to get property 'Type' of non-object in D:\\Xaamp\\htdocs\\sparkling\\redirect\\news_and_events.php on line 49, referer: http://192.168.100.8/redirect/all_news.php
[Sat Aug 17 14:41:24.355906 2019] [php7:warn] [pid 12624:tid 1944] [client 192.168.100.6:52531] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in D:\\Xaamp\\htdocs\\sparkling\\redirect\\news_and_events.php on line 18, referer: http://192.168.100.8/redirect/all_news.php
[Sat Aug 17 14:41:24.356903 2019] [php7:warn] [pid 12624:tid 1944] [client 192.168.100.6:52531] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in D:\\Xaamp\\htdocs\\sparkling\\redirect\\news_and_events.php on line 18, referer: http://192.168.100.8/redirect/all_news.php
[Sat Aug 17 14:41:24.356903 2019] [php7:warn] [pid 12624:tid 1944] [client 192.168.100.6:52531] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in D:\\Xaamp\\htdocs\\sparkling\\redirect\\news_and_events.php on line 18, referer: http://192.168.100.8/redirect/all_news.php
[Sat Aug 17 14:41:24.356903 2019] [php7:warn] [pid 12624:tid 1944] [client 192.168.100.6:52531] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in D:\\Xaamp\\htdocs\\sparkling\\redirect\\news_and_events.php on line 18, referer: http://192.168.100.8/redirect/all_news.php
[Sat Aug 17 14:41:24.357901 2019] [php7:warn] [pid 12624:tid 1944] [client 192.168.100.6:52531] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in D:\\Xaamp\\htdocs\\sparkling\\redirect\\news_and_events.php on line 18, referer: http://192.168.100.8/redirect/all_news.php
[Sat Aug 17 14:41:24.357901 2019] [php7:warn] [pid 12624:tid 1944] [client 192.168.100.6:52531] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in D:\\Xaamp\\htdocs\\sparkling\\redirect\\news_and_events.php on line 18, referer: http://192.168.100.8/redirect/all_news.php
[Sat Aug 17 14:41:24.357901 2019] [php7:notice] [pid 12624:tid 1944] [client 192.168.100.6:52531] PHP Notice:  Trying to get property 'Type' of non-object in D:\\Xaamp\\htdocs\\sparkling\\redirect\\news_and_events.php on line 49, referer: http://192.168.100.8/redirect/all_news.php
[Sat Aug 17 14:43:41.602518 2019] [php7:notice] [pid 12624:tid 1996] [client 192.168.100.11:50713] PHP Notice:  Trying to get property 'Type' of non-object in D:\\Xaamp\\htdocs\\sparkling\\redirect\\news_and_events.php on line 49, referer: http://192.168.100.8/redirect/all_news.php
[Sat Aug 17 14:44:04.643655 2019] [php7:warn] [pid 12624:tid 1996] [client 192.168.100.11:50714] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in D:\\Xaamp\\htdocs\\sparkling\\redirect\\news_and_events.php on line 18, referer: http://192.168.100.8/redirect/all_news.php
[Sat Aug 17 14:44:04.643655 2019] [php7:warn] [pid 12624:tid 1996] [client 192.168.100.11:50714] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in D:\\Xaamp\\htdocs\\sparkling\\redirect\\news_and_events.php on line 18, referer: http://192.168.100.8/redirect/all_news.php
[Sat Aug 17 14:44:04.644652 2019] [php7:warn] [pid 12624:tid 1996] [client 192.168.100.11:50714] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in D:\\Xaamp\\htdocs\\sparkling\\redirect\\news_and_events.php on line 18, referer: http://192.168.100.8/redirect/all_news.php
[Sat Aug 17 14:44:04.644652 2019] [php7:warn] [pid 12624:tid 1996] [client 192.168.100.11:50714] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in D:\\Xaamp\\htdocs\\sparkling\\redirect\\news_and_events.php on line 18, referer: http://192.168.100.8/redirect/all_news.php
[Sat Aug 17 14:44:04.644652 2019] [php7:warn] [pid 12624:tid 1996] [client 192.168.100.11:50714] PHP Warning:  count(): Parameter must be an array or an object that implements Countable in D:\\Xaamp\\htdocs\\sparkling\\redirect\\news_and_events.php on line 18, referer: http://192.168.100.8/redirect/all_news.php
